timestamp,station_id,line_id,co2,pm25,noise_db,humidity,temp_c,passenger_traffic,is_holiday,event_level
2025-10-02 01:00:00,S09,L1,441.82,12.53,47.15,62.72,14.05,239,0,0
2025-10-02 01:00:00,S10,L2,460.65,19.28,43.2,35.02,14.4,243,0,0
2025-10-02 01:00:00,S11,L3,437.0,13.5,39.72,42.96,14.0,245,0,0
2025-10-02 01:00:00,S12,L4,476.71,14.27,41.17,54.14,14.33,286,0,0
2025-10-02 02:00:00,S01,L4,458.58,16.75,34.06,37.53,15.99,211,0,0
2025-10-02 02:00:00,S02,L2,424.04,12.01,43.42,45.67,15.8,229,0,0
2025-10-02 02:00:00,S03,L5,429.05,16.28,43.23,32.46,16.56,245,0,0
2025-10-02 02:00:00,S04,L2,443.78,11.98,47.19,28.85,15.98,290,0,0
2025-10-02 02:00:00,S05,L4,447.69,16.05,38.64,56.49,16.14,223,0,0
2025-10-02 02:00:00,S06,L5,433.27,14.2,40.32,46.76,16.49,214,0,0
2025-10-02 02:00:00,S07,L3,466.2,5.44,44.47,15.79,15.25,272,0,0
2025-10-02 02:00:00,S08,L5,450.79,11.72,48.79,51.19,15.29,254,0,0
2025-10-02 02:00:00,S09,L4,442.81,13.73,41.76,58.75,15.87,290,0,0
2025-10-02 02:00:00,S10,L5,453.77,13.33,47.1,46.23,15.33,241,0,0
2025-10-02 02:00:00,S11,L5,452.07,14.26,45.96,29.37,15.8,277,0,0
2025-10-02 02:00:00,S12,L4,449.48,19.98,41.71,47.99,18.24,299,0,0
2025-10-02 03:00:00,S01,L2,442.26,22.34,45.83,30.62,17.74,269,0,0
2025-10-02 03:00:00,S02,L4,446.1,17.17,45.11,40.53,18.41,209,0,0
2025-10-02 03:00:00,S03,L4,457.65,11.99,38.62,36.54,18.0,185,0,0
2025-10-02 03:00:00,S04,L4,483.34,10.59,44.37,35.45,17.37,270,0,0
2025-10-02 03:00:00,S05,L4,454.27,10.33,41.63,59.12,17.67,229,0,0
2025-10-02 03:00:00,S06,L2,466.97,24.73,45.25,43.13,17.96,243,0,0
2025-10-02 03:00:00,S07,L2,443.98,15.75,42.9,48.26,18.06,244,0,0
2025-10-02 03:00:00,S08,L3,439.82,19.8,47.68,46.68,17.45,291,0,0
2025-10-02 03:00:00,S09,L4,433.92,18.64,34.39,43.82,18.58,192,0,0
2025-10-02 03:00:00,S10,L4,454.33,15.44,38.92,35.01,17.64,181,0,0
2025-10-02 03:00:00,S11,L4,441.08,21.7,42.55,41.33,17.49,291,0,0
2025-10-02 03:00:00,S12,L2,457.65,12.03,45.23,57.17,17.43,189,0,0
2025-10-02 04:00:00,S01,L3,451.63,9.3,38.98,44.76,19.21,223,0,0
2025-10-02 04:00:00,S02,L4,455.81,13.7,43.49,40.35,19.76,263,0,0
2025-10-02 04:00:00,S03,L3,434.49,15.71,46.28,40.25,19.34,289,0,0
2025-10-02 04:00:00,S04,L5,455.07,14.82,39.81,35.0,20.29,228,0,0
2025-10-02 04:00:00,S05,L4,471.57,16.88,45.63,49.89,19.17,291,0,0
2025-10-02 04:00:00,S06,L5,440.57,9.57,46.34,51.73,18.76,188,0,0
2025-10-02 04:00:00,S07,L3,457.79,11.62,34.75,43.8,19.7,209,0,0
2025-10-02 04:00:00,S08,L4,453.68,11.71,41.33,48.32,18.86,192,0,0
2025-10-02 04:00:00,S09,L1,457.55,10.51,44.3,42.4,19.29,236,0,0
2025-10-02 04:00:00,S10,L3,460.91,22.66,46.27,39.64,19.69,295,0,0
2025-10-02 04:00:00,S11,L3,449.17,18.26,43.37,41.51,18.77,281,0,0
2025-10-02 04:00:00,S12,L3,461.49,20.93,38.61,34.46,17.8,227,0,0
2025-10-02 05:00:00,S01,L2,467.07,10.74,42.62,43.31,19.65,247,0,0
2025-10-02 05:00:00,S02,L2,446.96,17.86,42.53,54.75,19.89,201,0,0
2025-10-02 05:00:00,S03,L5,427.46,17.37,41.77,51.78,17.84,291,0,0
2025-10-02 05:00:00,S04,L2,473.34,19.63,45.15,43.63,20.69,243,0,0
2025-10-02 05:00:00,S05,L2,421.05,12.9,41.5,52.42,20.88,209,0,0
2025-10-02 05:00:00,S06,L3,450.41,17.33,41.61,66.71,19.14,238,0,0
2025-10-02 05:00:00,S07,L1,458.32,12.94,41.98,61.95,19.76,295,0,0
2025-10-02 05:00:00,S08,L3,445.48,12.02,42.87,38.88,18.8,266,0,0
2025-10-02 05:00:00,S09,L1,459.72,14.58,37.57,44.17,18.74,236,0,0
2025-10-02 05:00:00,S10,L5,450.95,19.29,39.28,41.91,18.71,218,0,0
2025-10-02 05:00:00,S11,L4,462.23,15.68,42.56,46.15,18.41,268,0,0
2025-10-02 05:00:00,S12,L3,460.74,13.78,38.76,41.81,19.2,205,0,0
2025-10-02 06:00:00,S01,L4,420.45,6.26,38.66,44.39,21.33,193,0,0
2025-10-02 06:00:00,S02,L5,423.28,17.63,43.28,47.67,18.89,225,0,0
2025-10-02 06:00:00,S03,L3,455.29,12.2,45.3,46.47,19.66,182,0,0
2025-10-02 06:00:00,S04,L4,442.63,9.92,39.29,23.48,19.38,215,0,0
2025-10-02 06:00:00,S05,L1,445.77,16.0,43.21,45.77,19.91,296,0,0
2025-10-02 06:00:00,S06,L4,452.84,15.22,47.81,34.1,20.31,286,0,0
2025-10-02 06:00:00,S07,L3,457.79,12.57,46.23,47.33,20.5,279,0,0
2025-10-02 06:00:00,S08,L5,453.34,14.24,43.79,33.56,20.25,282,0,0
2025-10-02 06:00:00,S09,L2,452.47,15.3,41.12,26.18,19.91,259,0,0
2025-10-02 06:00:00,S10,L2,465.74,16.77,40.2,57.66,19.28,260,0,0
2025-10-02 06:00:00,S11,L1,460.07,18.58,37.99,62.75,19.55,219,0,0
2025-10-02 06:00:00,S12,L1,454.81,16.06,41.87,58.92,19.53,254,0,0
2025-10-02 07:00:00,S01,L2,443.09,22.77,49.71,53.11,19.63,411,0,0
2025-10-02 07:00:00,S02,L3,463.04,17.53,53.23,55.33,18.56,495,0,0
2025-10-02 07:00:00,S03,L2,481.61,22.73,46.56,42.85,18.95,416,0,0
2025-10-02 07:00:00,S04,L3,450.79,15.18,48.38,39.38,20.7,467,0,0
2025-10-02 07:00:00,S05,L3,471.83,19.56,46.48,61.16,20.4,506,0,0
2025-10-02 07:00:00,S06,L4,473.25,19.0,51.36,36.9,19.92,503,0,0
2025-10-02 07:00:00,S07,L3,478.6,18.68,48.75,45.06,20.11,502,0,0
2025-10-02 07:00:00,S08,L1,478.57,16.34,52.34,42.41,19.47,418,0,0
2025-10-02 07:00:00,S09,L2,486.74,18.75,53.82,41.66,20.22,510,0,0
2025-10-02 07:00:00,S10,L4,463.05,19.72,46.86,29.29,20.04,508,0,0
2025-10-02 07:00:00,S11,L3,476.83,11.06,49.24,67.31,20.94,411,0,0
2025-10-02 07:00:00,S12,L1,469.44,15.91,46.13,37.12,19.35,433,0,0
2025-10-02 08:00:00,S01,L4,477.23,26.47,45.19,52.48,17.54,447,0,0
2025-10-02 08:00:00,S02,L3,493.39,26.37,48.36,19.7,18.28,474,0,0
2025-10-02 08:00:00,S03,L3,467.97,28.01,45.99,49.97,18.07,413,0,0
2025-10-02 08:00:00,S04,L4,484.65,17.65,48.49,47.54,17.88,403,0,0
2025-10-02 08:00:00,S05,L5,467.77,20.42,49.04,41.08,19.14,441,0,0
2025-10-02 08:00:00,S06,L2,494.73,18.47,49.37,48.77,18.67,482,0,0
2025-10-02 08:00:00,S07,L4,472.11,17.29,47.76,57.62,17.69,516,0,0
2025-10-02 08:00:00,S08,L4,485.52,18.34,56.83,23.64,19.89,414,0,0
2025-10-02 08:00:00,S09,L1,482.24,20.11,49.7,47.86,18.89,438,0,0
2025-10-02 08:00:00,S10,L1,466.52,21.95,46.91,43.03,18.99,412,0,0
2025-10-02 08:00:00,S11,L5,472.96,17.43,49.48,15.6,19.34,417,0,0
2025-10-02 08:00:00,S12,L3,466.61,20.67,52.39,56.24,18.66,485,0,0
2025-10-02 09:00:00,S01,L5,487.3,21.97,46.71,31.2,16.98,453,0,0
2025-10-02 09:00:00,S02,L2,471.94,21.07,51.94,52.25,18.02,513,0,0
2025-10-02 09:00:00,S03,L1,491.34,20.64,53.75,52.54,18.22,506,0,0
2025-10-02 09:00:00,S04,L4,479.95,16.38,47.95,44.73,18.41,520,0,0
2025-10-02 09:00:00,S05,L1,473.94,11.21,47.26,43.55,17.18,488,0,0
2025-10-02 09:00:00,S06,L4,484.61,21.96,46.23,45.01,17.81,456,0,0
2025-10-02 09:00:00,S07,L3,455.34,20.73,45.05,37.37,16.53,412,0,0
2025-10-02 09:00:00,S08,L3,485.81,13.48,43.06,42.35,17.52,469,0,0
2025-10-02 09:00:00,S09,L3,449.21,5.25,51.29,47.77,17.7,407,0,0
2025-10-02 09:00:00,S10,L2,472.94,16.15,51.17,63.01,17.79,415,0,0
2025-10-02 09:00:00,S11,L4,476.9,21.64,48.76,35.26,18.22,411,0,0
2025-10-02 09:00:00,S12,L5,467.86,10.16,45.53,48.92,19.59,402,0,0
2025-10-02 10:00:00,S01,L3,447.61,10.51,39.76,40.91,15.51,211,0,0
2025-10-02 10:00:00,S02,L5,439.8,14.33,41.15,45.0,16.78,206,0,0
2025-10-02 10:00:00,S03,L5,440.16,8.32,39.21,36.33,16.58,206,0,0
2025-10-02 10:00:00,S04,L2,450.58,14.77,44.28,40.24,15.43,222,0,0
2025-10-02 10:00:00,S05,L5,440.05,14.3,41.57,43.63,16.6,180,0,0
2025-10-02 10:00:00,S06,L2,464.86,17.23,40.48,20.61,15.59,196,0,0
2025-10-02 10:00:00,S07,L2,446.24,11.39,41.09,57.36,16.68,194,0,0
2025-10-02 10:00:00,S08,L1,441.43,11.79,44.49,51.16,15.78,196,0,0
2025-10-02 10:00:00,S09,L2,416.16,12.44,38.32,51.01,16.0,255,0,0
2025-10-02 10:00:00,S10,L2,438.76,19.64,40.95,39.92,15.15,213,0,0
2025-10-02 10:00:00,S11,L4,432.56,18.6,44.28,48.0,16.23,247,0,0
2025-10-02 10:00:00,S12,L1,425.49,17.68,38.98,51.7,15.95,240,0,0
2025-10-02 11:00:00,S01,L3,466.28,9.65,39.74,35.98,14.33,245,0,0
2025-10-02 11:00:00,S02,L4,444.35,16.8,44.24,35.99,15.22,244,0,0
2025-10-02 11:00:00,S03,L5,427.17,16.29,40.67,43.37,13.69,185,0,0
2025-10-02 11:00:00,S04,L5,407.72,13.16,38.56,42.71,13.71,218,0,0
2025-10-02 11:00:00,S05,L1,438.5,13.6,40.55,52.85,15.76,187,0,0
2025-10-02 11:00:00,S06,L4,458.81,17.08,45.36,33.19,14.45,234,0,0
2025-10-02 11:00:00,S07,L4,461.4,13.46,45.15,45.2,14.38,271,0,0
2025-10-02 11:00:00,S08,L1,436.81,9.44,48.5,46.02,13.67,295,0,0
2025-10-02 11:00:00,S09,L5,447.42,12.67,41.46,45.51,14.19,198,0,0
2025-10-02 11:00:00,S10,L3,449.53,8.09,40.28,28.99,15.11,259,0,0
2025-10-02 11:00:00,S11,L5,455.98,10.42,43.19,61.61,13.95,271,0,0
2025-10-02 11:00:00,S12,L5,468.86,16.68,41.46,41.25,13.64,247,0,0
2025-10-02 12:00:00,S01,L5,467.94,20.95,44.2,47.47,11.22,257,0,0
2025-10-02 12:00:00,S02,L1,451.17,17.07,39.9,36.89,11.29,289,0,0
2025-10-02 12:00:00,S03,L5,454.92,11.56,42.2,44.24,12.69,272,0,0
2025-10-02 12:00:00,S04,L4,478.79,14.29,42.66,28.92,13.46,237,0,0
2025-10-02 12:00:00,S05,L4,467.35,5.17,41.15,41.43,11.87,223,0,0
2025-10-02 12:00:00,S06,L4,441.52,16.55,41.19,30.76,13.07,233,0,0
2025-10-02 12:00:00,S07,L3,427.63,14.97,48.09,49.62,10.88,234,0,0
2025-10-02 12:00:00,S08,L3,437.62,16.04,41.87,49.26,11.54,227,0,0
2025-10-02 12:00:00,S09,L4,423.16,9.56,42.8,43.09,13.26,188,0,0
2025-10-02 12:00:00,S10,L1,438.22,13.93,41.8,59.84,12.33,191,0,0
2025-10-02 12:00:00,S11,L3,447.18,13.27,46.14,51.05,11.12,283,0,0
2025-10-02 12:00:00,S12,L1,482.1,13.6,42.45,40.63,12.19,255,0,0
2025-10-02 13:00:00,S01,L5,443.92,11.4,43.89,38.52,9.68,222,0,0
2025-10-02 13:00:00,S02,L4,419.0,18.54,39.95,59.2,10.85,225,0,0
2025-10-02 13:00:00,S03,L4,468.31,10.54,37.82,52.91,9.45,291,0,0
2025-10-02 13:00:00,S04,L1,439.81,16.63,38.62,45.14,10.44,216,0,0
2025-10-02 13:00:00,S05,L3,419.7,19.99,46.72,50.84,10.0,193,0,0
2025-10-02 13:00:00,S06,L2,441.04,17.27,36.98,36.01,10.0,199,0,0
2025-10-02 13:00:00,S07,L2,454.38,10.68,39.29,60.11,9.84,288,0,0
2025-10-02 13:00:00,S08,L5,408.18,15.08,40.55,53.87,10.18,227,0,0
2025-10-02 13:00:00,S09,L3,434.29,17.27,46.3,49.04,10.24,253,0,0
2025-10-02 13:00:00,S10,L4,447.0,14.86,44.6,27.21,10.76,288,0,0
2025-10-02 13:00:00,S11,L5,451.47,10.3,40.71,40.13,10.17,258,0,0
2025-10-02 13:00:00,S12,L5,451.95,15.23,37.04,51.79,9.17,183,0,0
2025-10-02 14:00:00,S01,L3,427.24,11.44,44.07,38.22,6.79,183,0,0
2025-10-02 14:00:00,S02,L3,446.68,21.18,43.16,52.83,8.32,297,0,0
2025-10-02 14:00:00,S03,L1,432.24,10.57,41.35,54.79,9.22,203,0,0
2025-10-02 14:00:00,S04,L5,461.44,8.74,47.12,49.18,8.37,264,0,0
2025-10-02 14:00:00,S05,L2,456.63,22.91,42.07,35.02,8.74,274,0,0
2025-10-02 14:00:00,S06,L1,450.94,17.04,40.18,51.07,10.18,191,0,0
2025-10-02 14:00:00,S07,L2,454.83,17.42,42.53,62.95,7.78,228,0,0
2025-10-02 14:00:00,S08,L3,435.63,9.37,39.15,53.39,8.3,200,0,0
2025-10-02 14:00:00,S09,L3,478.6,15.14,44.74,52.79,8.31,279,0,0
2025-10-02 14:00:00,S10,L5,453.23,16.82,39.54,34.08,8.47,190,0,0
2025-10-02 14:00:00,S11,L2,438.64,17.16,36.45,44.28,7.79,200,0,0
2025-10-02 14:00:00,S12,L1,452.03,12.15,43.13,50.01,8.4,266,0,0
2025-10-02 15:00:00,S01,L4,443.79,6.14,44.4,49.21,6.83,264,0,0
2025-10-02 15:00:00,S02,L5,458.72,12.68,39.49,40.21,7.11,236,0,0
2025-10-02 15:00:00,S03,L2,432.63,19.87,45.33,51.17,7.09,276,0,0
2025-10-02 15:00:00,S04,L3,421.56,15.86,42.48,41.31,6.53,235,0,0
2025-10-02 15:00:00,S05,L5,465.73,11.84,37.69,31.47,5.62,242,0,0
2025-10-02 15:00:00,S06,L3,425.45,18.27,35.43,39.64,7.42,185,0,0
2025-10-02 15:00:00,S07,L5,449.97,17.84,41.09,39.52,6.23,187,0,0
2025-10-02 15:00:00,S08,L3,438.64,14.77,37.23,41.4,7.36,207,0,0
2025-10-02 15:00:00,S09,L3,445.31,14.04,42.54,35.43,5.67,217,0,0
2025-10-02 15:00:00,S10,L1,462.51,18.51,39.52,42.7,5.81,243,0,0
2025-10-02 15:00:00,S11,L2,433.77,13.19,36.39,35.7,5.05,196,0,0
2025-10-02 15:00:00,S12,L2,452.39,14.67,39.31,35.78,5.33,244,0,0
2025-10-02 16:00:00,S01,L3,438.61,20.1,39.03,46.77,4.57,189,0,0
2025-10-02 16:00:00,S02,L1,460.37,9.64,44.54,32.0,6.01,235,0,0
2025-10-02 16:00:00,S03,L1,441.04,19.81,40.33,60.38,5.64,290,0,0
2025-10-02 16:00:00,S04,L4,456.22,9.27,43.61,50.51,5.26,253,0,0
2025-10-02 16:00:00,S05,L4,445.39,8.12,40.82,56.7,5.8,217,0,0
2025-10-02 16:00:00,S06,L1,463.39,12.68,41.44,50.72,5.43,221,0,0
2025-10-02 16:00:00,S07,L5,445.94,15.19,42.07,34.8,5.47,238,0,0
2025-10-02 16:00:00,S08,L3,436.37,7.01,43.21,43.69,4.81,191,0,0
2025-10-02 16:00:00,S09,L1,455.67,12.23,37.45,58.81,6.3,211,0,0
2025-10-02 16:00:00,S10,L4,437.88,11.68,41.71,47.94,5.26,247,0,0
2025-10-02 16:00:00,S11,L3,442.26,17.68,43.05,36.68,4.43,275,0,0
2025-10-02 16:00:00,S12,L3,460.98,16.91,44.09,39.2,6.11,279,0,0
2025-10-02 17:00:00,S01,L5,459.16,22.26,50.88,52.43,4.33,481,0,0
2025-10-02 17:00:00,S02,L5,481.13,16.79,47.83,37.37,4.89,424,0,0
2025-10-02 17:00:00,S03,L3,452.56,20.14,45.96,68.64,5.02,444,0,0
2025-10-02 17:00:00,S04,L2,451.52,20.51,52.26,42.69,4.78,430,0,0
2025-10-02 17:00:00,S05,L3,459.5,16.06,53.73,62.19,3.85,425,0,0
2025-10-02 17:00:00,S06,L2,480.02,11.27,49.77,41.13,4.87,497,0,0
2025-10-02 17:00:00,S07,L1,492.29,12.57,46.18,38.1,4.26,422,0,0
2025-10-02 17:00:00,S08,L4,486.94,19.62,47.93,42.21,4.84,459,0,0
2025-10-02 17:00:00,S09,L5,465.66,14.12,47.72,54.68,4.67,457,0,0
2025-10-02 17:00:00,S10,L5,457.57,14.61,53.19,74.49,3.69,482,0,0
2025-10-02 17:00:00,S11,L5,469.1,17.46,49.88,50.47,4.61,441,0,0
2025-10-02 17:00:00,S12,L3,466.83,14.14,40.91,45.86,4.5,419,0,0
2025-10-02 18:00:00,S01,L4,470.02,23.14,49.78,74.85,4.12,456,0,0
2025-10-02 18:00:00,S02,L3,507.85,14.03,51.07,49.2,4.34,475,0,0
2025-10-02 18:00:00,S03,L5,455.3,15.69,48.94,35.74,4.33,409,0,0
2025-10-02 18:00:00,S04,L4,449.79,17.73,49.88,54.76,3.79,404,0,0
2025-10-02 18:00:00,S05,L3,464.45,27.07,46.62,32.41,3.5,409,0,0
2025-10-02 18:00:00,S06,L1,492.68,26.96,47.65,31.22,4.3,478,0,0
2025-10-02 18:00:00,S07,L4,480.92,14.79,54.38,26.2,2.89,459,0,0
2025-10-02 18:00:00,S08,L1,479.76,21.92,48.72,18.64,4.37,457,0,0
2025-10-02 18:00:00,S09,L5,481.79,15.11,46.71,45.86,3.29,483,0,0
2025-10-02 18:00:00,S10,L5,488.08,17.34,50.75,35.04,3.71,460,0,0
2025-10-02 18:00:00,S11,L1,474.09,28.71,47.81,30.51,4.03,457,0,0
2025-10-02 18:00:00,S12,L3,483.13,26.35,52.72,59.64,3.22,491,0,0
2025-10-02 19:00:00,S01,L2,486.95,21.68,46.99,48.89,4.53,405,0,0
2025-10-02 19:00:00,S02,L4,462.72,17.95,48.07,31.81,3.83,456,0,0
2025-10-02 19:00:00,S03,L5,471.27,20.95,47.47,40.43,5.14,420,0,0
2025-10-02 19:00:00,S04,L3,491.88,16.11,49.1,38.93,2.7,449,0,0
2025-10-02 19:00:00,S05,L3,460.48,16.31,47.67,51.2,2.96,486,0,0
2025-10-02 19:00:00,S06,L3,482.42,22.44,40.62,38.95,4.14,408,0,0
2025-10-02 19:00:00,S07,L5,478.22,21.14,48.98,33.62,4.73,486,0,0
2025-10-02 19:00:00,S08,L3,485.9,24.68,50.01,37.66,4.74,492,0,0
2025-10-02 19:00:00,S09,L5,502.48,20.98,50.58,52.89,4.77,511,0,0
2025-10-02 19:00:00,S10,L1,470.23,17.07,51.31,59.03,3.67,474,0,0
2025-10-02 19:00:00,S11,L3,477.35,24.7,48.76,49.63,4.48,439,0,0
2025-10-02 19:00:00,S12,L4,454.43,19.08,50.3,46.91,5.02,416,0,0
2025-10-02 20:00:00,S01,L1,436.5,9.58,39.03,42.82,6.34,219,0,0
2025-10-02 20:00:00,S02,L3,454.31,18.72,39.3,41.29,4.52,284,0,0
2025-10-02 20:00:00,S03,L5,458.38,11.32,42.26,60.19,4.44,191,0,0
2025-10-02 20:00:00,S04,L4,451.98,16.62,45.02,34.08,5.67,245,0,0
2025-10-02 20:00:00,S05,L3,432.05,15.79,43.36,36.05,4.25,219,0,0
2025-10-02 20:00:00,S06,L2,455.04,16.69,37.99,53.48,4.11,223,0,0
2025-10-02 20:00:00,S07,L4,436.4,9.68,41.9,50.82,4.58,204,0,0
2025-10-02 20:00:00,S08,L2,445.31,12.53,36.28,48.5,3.7,199,0,0
2025-10-02 20:00:00,S09,L1,460.26,15.73,41.33,41.98,5.55,244,0,0
2025-10-02 20:00:00,S10,L5,453.43,15.76,35.91,49.69,5.29,184,0,0
2025-10-02 20:00:00,S11,L5,441.5,14.86,40.76,42.56,4.36,196,0,0
2025-10-02 20:00:00,S12,L2,453.33,19.21,37.06,55.82,6.07,200,0,0
2025-10-02 21:00:00,S01,L5,469.32,16.39,49.53,55.91,6.61,283,0,0
2025-10-02 21:00:00,S02,L4,436.93,19.58,40.62,46.45,7.07,185,0,0
2025-10-02 21:00:00,S03,L2,427.33,16.23,43.58,60.32,5.77,236,0,0
2025-10-02 21:00:00,S04,L4,436.19,14.32,43.93,51.26,4.87,209,0,0
2025-10-02 21:00:00,S05,L3,476.18,22.94,40.31,39.94,7.71,283,0,0
2025-10-02 21:00:00,S06,L2,436.1,12.4,45.83,55.11,6.35,227,0,0
2025-10-02 21:00:00,S07,L5,435.12,22.79,43.77,61.85,7.2,236,0,0
2025-10-02 21:00:00,S08,L3,476.79,18.44,44.4,41.65,5.97,279,0,0
2025-10-02 21:00:00,S09,L5,456.33,4.08,42.12,49.63,6.63,233,0,0
2025-10-02 21:00:00,S10,L2,459.63,14.26,40.01,47.41,6.14,282,0,0
2025-10-02 21:00:00,S11,L3,440.06,13.59,39.18,60.73,7.57,186,0,0
2025-10-02 21:00:00,S12,L3,433.04,16.99,40.23,46.95,6.03,250,0,0
2025-10-02 22:00:00,S01,L5,445.09,16.2,46.33,36.96,8.44,288,0,0
2025-10-02 22:00:00,S02,L1,445.49,14.2,44.67,44.66,8.57,277,0,0
2025-10-02 22:00:00,S03,L4,432.17,13.35,43.32,37.53,7.86,295,0,0
2025-10-02 22:00:00,S04,L4,441.99,15.36,40.01,42.44,7.8,191,0,0
2025-10-02 22:00:00,S05,L2,438.45,13.16,39.91,38.5,8.61,284,0,0
2025-10-02 22:00:00,S06,L3,449.04,16.11,40.08,37.3,7.75,299,0,0
2025-10-02 22:00:00,S07,L1,433.7,14.01,40.66,39.43,8.42,230,0,0
2025-10-02 22:00:00,S08,L2,442.09,15.36,36.51,50.73,7.41,229,0,0
2025-10-02 22:00:00,S09,L3,429.9,14.46,42.29,71.93,8.13,208,0,0
2025-10-02 22:00:00,S10,L1,468.17,12.97,41.11,44.19,6.76,287,0,0
2025-10-02 22:00:00,S11,L3,448.9,22.39,48.65,38.64,7.92,281,0,0
2025-10-02 22:00:00,S12,L1,451.83,6.18,42.59,49.82,8.57,216,0,0
2025-10-02 23:00:00,S01,L4,431.2,14.8,42.92,53.45,9.73,269,0,0
2025-10-02 23:00:00,S02,L4,462.71,13.17,41.92,57.47,11.12,237,0,0
2025-10-02 23:00:00,S03,L1,437.73,12.3,45.15,35.76,8.74,182,0,0
2025-10-02 23:00:00,S04,L2,483.28,14.57,47.38,64.04,9.72,250,0,0
2025-10-02 23:00:00,S05,L5,432.12,15.31,46.84,29.83,10.14,247,0,0
2025-10-02 23:00:00,S06,L3,436.08,11.62,38.79,39.11,9.16,210,0,0
2025-10-02 23:00:00,S07,L1,448.51,18.82,37.99,53.33,9.55,210,0,0
2025-10-02 23:00:00,S08,L5,466.26,15.06,41.45,37.82,9.57,238,0,0
2025-10-02 23:00:00,S09,L4,460.94,16.24,39.37,49.84,9.56,256,0,0
2025-10-02 23:00:00,S10,L5,458.38,19.47,39.93,36.61,9.71,253,0,0
2025-10-02 23:00:00,S11,L2,437.27,13.78,35.25,49.58,9.48,217,0,0
2025-10-02 23:00:00,S12,L5,451.38,13.3,39.75,35.63,9.29,225,0,0
2025-10-03 00:00:00,S01,L4,451.23,2.66,39.27,23.79,10.43,203,0,0
2025-10-03 00:00:00,S02,L1,443.86,15.98,46.58,39.74,11.65,247,0,0
2025-10-03 00:00:00,S03,L1,452.87,16.48,44.71,23.69,12.1,247,0,0
2025-10-03 00:00:00,S04,L5,445.69,15.65,47.67,24.16,14.75,250,0,0
2025-10-03 00:00:00,S05,L4,447.14,7.26,38.84,40.76,11.97,185,0,0
2025-10-03 00:00:00,S06,L3,438.69,18.84,37.97,40.84,12.53,212,0,0
2025-10-03 00:00:00,S07,L3,464.97,17.78,41.21,48.58,11.63,280,0,0
2025-10-03 00:00:00,S08,L2,454.23,20.1,45.2,43.24,13.29,273,0,0
2025-10-03 00:00:00,S09,L1,452.4,15.49,42.76,52.45,11.5,278,0,0
2025-10-03 00:00:00,S10,L3,467.31,17.49,41.55,43.84,12.18,197,0,0
2025-10-03 00:00:00,S11,L5,461.09,17.52,39.02,40.44,12.61,223,0,0
2025-10-03 00:00:00,S12,L2,429.73,13.58,42.89,38.96,13.03,286,0,0
2025-10-03 01:00:00,S01,L4,449.42,16.14,44.99,40.34,14.77,269,0,0
2025-10-03 01:00:00,S02,L2,451.16,8.57,34.52,45.85,13.27,283,0,0
2025-10-03 01:00:00,S03,L4,464.9,9.66,41.92,52.77,14.91,184,0,0
2025-10-03 01:00:00,S04,L1,470.75,10.85,42.72,54.32,15.29,281,0,0
2025-10-03 01:00:00,S05,L1,430.55,18.85,40.01,38.91,13.49,220,0,0
2025-10-03 01:00:00,S06,L5,420.29,15.22,40.19,48.53,13.89,230,0,0
2025-10-03 01:00:00,S07,L5,478.61,17.97,38.1,44.31,12.73,240,0,0
2025-10-03 01:00:00,S08,L2,454.07,15.07,38.94,57.64,14.14,216,0,0
2025-10-03 01:00:00,S09,L1,459.13,8.99,45.9,57.72,14.26,290,0,0
2025-10-03 01:00:00,S10,L3,426.45,23.16,41.13,43.77,13.4,195,0,0
2025-10-03 01:00:00,S11,L4,451.98,11.52,44.01,51.02,15.13,293,0,0
2025-10-03 01:00:00,S12,L4,460.29,14.67,40.09,47.58,14.12,294,0,0
2025-10-03 02:00:00,S01,L3,472.68,15.88,39.85,36.4,14.66,203,0,0
2025-10-03 02:00:00,S02,L4,463.48,12.2,37.17,49.86,15.07,227,0,0
2025-10-03 02:00:00,S03,L5,424.72,11.93,37.56,58.26,15.93,214,0,0
2025-10-03 02:00:00,S04,L4,436.03,15.63,32.2,29.81,16.73,190,0,0
2025-10-03 02:00:00,S05,L2,467.19,7.0,41.24,40.37,16.84,249,0,0
2025-10-03 02:00:00,S06,L1,435.15,13.56,42.05,46.9,15.73,190,0,0
2025-10-03 02:00:00,S07,L3,431.55,14.18,42.93,38.42,14.26,219,0,0
2025-10-03 02:00:00,S08,L4,429.68,12.79,41.54,41.57,16.31,201,0,0
2025-10-03 02:00:00,S09,L3,451.8,17.12,40.35,46.57,16.43,237,0,0
2025-10-03 02:00:00,S10,L3,457.34,19.76,41.73,56.59,14.57,258,0,0
2025-10-03 02:00:00,S11,L3,439.56,21.64,41.96,37.91,15.04,261,0,0
2025-10-03 02:00:00,S12,L1,424.65,11.82,41.28,39.44,15.4,189,0,0
2025-10-03 03:00:00,S01,L4,439.18,8.01,41.5,41.67,17.88,226,0,0
2025-10-03 03:00:00,S02,L2,445.34,16.69,40.55,62.55,17.88,183,0,0
2025-10-03 03:00:00,S03,L5,476.4,12.46,43.59,62.03,16.77,266,0,0
2025-10-03 03:00:00,S04,L1,447.03,12.67,42.54,52.75,18.93,196,0,0
2025-10-03 03:00:00,S05,L3,430.36,13.32,35.88,46.4,18.5,226,0,0
